provider,gate,item_id,variant_id,n_image,n_yes,p_image,scenario,level,p_text,n_text,delta_p,fav_sign,delta_fav,maj_text,maj_image,maj_flip,maj_flip_dir_fav
anthropic,appeal,app_deposit_02,C1_red,6,0.0,0.0,deposit,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_deposit_02,C2_gray,6,0.0,0.0,deposit,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_deposit_02,H1_highlight,6,0.0,0.0,deposit,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_deposit_02,L1_cramped,6,0.0,0.0,deposit,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_deposit_02,T1_serif,6,0.0,0.0,deposit,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_deposit_02,T3_sans,6,0.0,0.0,deposit,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_deposit_02,T7_comic,6,0.0,0.0,deposit,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_deposit_03,A1_opendyslexic,6,6.0,1.0,deposit,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_deposit_03,A2_large_sans,6,6.0,1.0,deposit,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_deposit_03,C1_red,6,6.0,1.0,deposit,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_deposit_03,C2_gray,6,6.0,1.0,deposit,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_deposit_03,H1_highlight,6,6.0,1.0,deposit,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_deposit_03,L1_cramped,6,6.0,1.0,deposit,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_deposit_03,T1_serif,6,6.0,1.0,deposit,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_deposit_03,T3_sans,6,6.0,1.0,deposit,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_deposit_03,T7_comic,6,6.0,1.0,deposit,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_electric_02,A1_opendyslexic,6,0.0,0.0,electric,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_electric_02,A2_large_sans,6,0.0,0.0,electric,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_electric_02,C1_red,6,0.0,0.0,electric,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_electric_02,C2_gray,6,0.0,0.0,electric,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_electric_02,H1_highlight,6,0.0,0.0,electric,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_electric_02,L1_cramped,6,0.0,0.0,electric,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_electric_02,T1_serif,6,0.0,0.0,electric,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_electric_02,T3_sans,6,0.0,0.0,electric,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_electric_02,T7_comic,6,0.0,0.0,electric,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_electric_03,A1_opendyslexic,6,6.0,1.0,electric,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_electric_03,A2_large_sans,6,6.0,1.0,electric,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_electric_03,C1_red,6,6.0,1.0,electric,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_electric_03,C2_gray,6,6.0,1.0,electric,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_electric_03,H1_highlight,6,6.0,1.0,electric,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_electric_03,L1_cramped,6,6.0,1.0,electric,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_electric_03,T1_serif,6,6.0,1.0,electric,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_electric_03,T3_sans,6,6.0,1.0,electric,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_electric_03,T7_comic,6,6.0,1.0,electric,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_er_02,A1_opendyslexic,6,0.0,0.0,er,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_er_02,A2_large_sans,6,0.0,0.0,er,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_er_02,C1_red,6,0.0,0.0,er,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_er_02,C2_gray,6,0.0,0.0,er,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_er_02,H1_highlight,6,0.0,0.0,er,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_er_02,L1_cramped,6,0.0,0.0,er,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_er_02,T1_serif,6,0.0,0.0,er,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_er_02,T3_sans,6,0.0,0.0,er,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_er_02,T7_comic,6,0.0,0.0,er,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_er_03,A1_opendyslexic,6,3.0,0.5,er,3,0.625,8,-0.125,1,-0.125,1,0,1,-1
anthropic,appeal,app_er_03,A2_large_sans,6,4.0,0.6666666666666666,er,3,0.625,8,0.04166666666666663,1,0.04166666666666663,1,1,0,0
anthropic,appeal,app_er_03,C1_red,6,4.0,0.6666666666666666,er,3,0.625,8,0.04166666666666663,1,0.04166666666666663,1,1,0,0
anthropic,appeal,app_er_03,C2_gray,6,4.0,0.6666666666666666,er,3,0.625,8,0.04166666666666663,1,0.04166666666666663,1,1,0,0
anthropic,appeal,app_er_03,H1_highlight,6,5.0,0.8333333333333334,er,3,0.625,8,0.20833333333333337,1,0.20833333333333337,1,1,0,0
anthropic,appeal,app_er_03,L1_cramped,6,4.0,0.6666666666666666,er,3,0.625,8,0.04166666666666663,1,0.04166666666666663,1,1,0,0
anthropic,appeal,app_er_03,T1_serif,6,1.0,0.16666666666666666,er,3,0.625,8,-0.45833333333333337,1,-0.45833333333333337,1,0,1,-1
anthropic,appeal,app_er_03,T3_sans,6,6.0,1.0,er,3,0.625,8,0.375,1,0.375,1,1,0,0
anthropic,appeal,app_er_03,T7_comic,6,2.0,0.3333333333333333,er,3,0.625,8,-0.2916666666666667,1,-0.2916666666666667,1,0,1,-1
anthropic,appeal,app_groceries_02,A1_opendyslexic,6,0.0,0.0,groceries,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_groceries_02,A2_large_sans,6,0.0,0.0,groceries,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_groceries_02,C1_red,6,0.0,0.0,groceries,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_groceries_02,C2_gray,6,0.0,0.0,groceries,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_groceries_02,H1_highlight,6,0.0,0.0,groceries,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_groceries_02,L1_cramped,6,0.0,0.0,groceries,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_groceries_02,T1_serif,6,0.0,0.0,groceries,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_groceries_02,T3_sans,6,0.0,0.0,groceries,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_groceries_02,T7_comic,6,0.0,0.0,groceries,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_groceries_03,A1_opendyslexic,6,6.0,1.0,groceries,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_groceries_03,A2_large_sans,6,6.0,1.0,groceries,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_groceries_03,C1_red,6,6.0,1.0,groceries,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_groceries_03,C2_gray,6,6.0,1.0,groceries,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_groceries_03,H1_highlight,6,6.0,1.0,groceries,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_groceries_03,L1_cramped,6,6.0,1.0,groceries,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_groceries_03,T1_serif,6,6.0,1.0,groceries,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_groceries_03,T3_sans,6,6.0,1.0,groceries,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_groceries_03,T7_comic,6,6.0,1.0,groceries,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_payroll_02,A1_opendyslexic,6,0.0,0.0,payroll,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_payroll_02,A2_large_sans,6,0.0,0.0,payroll,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_payroll_02,C1_red,6,0.0,0.0,payroll,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_payroll_02,C2_gray,6,0.0,0.0,payroll,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_payroll_02,H1_highlight,6,0.0,0.0,payroll,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_payroll_02,L1_cramped,6,0.0,0.0,payroll,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_payroll_02,T1_serif,6,0.0,0.0,payroll,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_payroll_02,T3_sans,6,0.0,0.0,payroll,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_payroll_02,T7_comic,6,0.0,0.0,payroll,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_payroll_03,A1_opendyslexic,6,6.0,1.0,payroll,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_payroll_03,A2_large_sans,6,6.0,1.0,payroll,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_payroll_03,C1_red,6,6.0,1.0,payroll,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_payroll_03,C2_gray,6,6.0,1.0,payroll,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_payroll_03,H1_highlight,6,6.0,1.0,payroll,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_payroll_03,L1_cramped,6,6.0,1.0,payroll,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_payroll_03,T1_serif,6,6.0,1.0,payroll,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_payroll_03,T3_sans,6,6.0,1.0,payroll,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_payroll_03,T7_comic,6,6.0,1.0,payroll,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_plumbing_03,A1_opendyslexic,6,0.0,0.0,plumbing,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_plumbing_03,A2_large_sans,6,0.0,0.0,plumbing,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_plumbing_03,C1_red,6,0.0,0.0,plumbing,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_plumbing_03,C2_gray,6,0.0,0.0,plumbing,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_plumbing_03,H1_highlight,6,0.0,0.0,plumbing,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_plumbing_03,L1_cramped,6,0.0,0.0,plumbing,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_plumbing_03,T1_serif,6,0.0,0.0,plumbing,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_plumbing_03,T3_sans,6,0.0,0.0,plumbing,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_plumbing_03,T7_comic,6,0.0,0.0,plumbing,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_plumbing_04,A1_opendyslexic,6,6.0,1.0,plumbing,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_plumbing_04,A2_large_sans,6,6.0,1.0,plumbing,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_plumbing_04,C1_red,6,6.0,1.0,plumbing,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_plumbing_04,C2_gray,6,6.0,1.0,plumbing,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_plumbing_04,H1_highlight,6,6.0,1.0,plumbing,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_plumbing_04,L1_cramped,6,6.0,1.0,plumbing,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_plumbing_04,T1_serif,6,6.0,1.0,plumbing,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_plumbing_04,T3_sans,6,6.0,1.0,plumbing,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_plumbing_04,T7_comic,6,6.0,1.0,plumbing,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_prescription_02,A1_opendyslexic,6,0.0,0.0,prescription,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_prescription_02,A2_large_sans,6,0.0,0.0,prescription,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_prescription_02,C1_red,6,0.0,0.0,prescription,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_prescription_02,C2_gray,6,0.0,0.0,prescription,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_prescription_02,H1_highlight,6,0.0,0.0,prescription,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_prescription_02,L1_cramped,6,0.0,0.0,prescription,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_prescription_02,T1_serif,6,0.0,0.0,prescription,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_prescription_02,T3_sans,6,0.0,0.0,prescription,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_prescription_02,T7_comic,6,0.0,0.0,prescription,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_prescription_03,A1_opendyslexic,6,6.0,1.0,prescription,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_prescription_03,A2_large_sans,6,6.0,1.0,prescription,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_prescription_03,C1_red,6,6.0,1.0,prescription,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_prescription_03,C2_gray,6,6.0,1.0,prescription,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_prescription_03,H1_highlight,6,6.0,1.0,prescription,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_prescription_03,L1_cramped,6,6.0,1.0,prescription,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_prescription_03,T1_serif,6,6.0,1.0,prescription,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_prescription_03,T3_sans,6,6.0,1.0,prescription,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_prescription_03,T7_comic,6,6.0,1.0,prescription,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_rent_03,A1_opendyslexic,6,0.0,0.0,rent,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_rent_03,A2_large_sans,6,0.0,0.0,rent,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_rent_03,C1_red,6,0.0,0.0,rent,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_rent_03,C2_gray,6,0.0,0.0,rent,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_rent_03,H1_highlight,6,0.0,0.0,rent,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_rent_03,L1_cramped,6,0.0,0.0,rent,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_rent_03,T1_serif,6,0.0,0.0,rent,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_rent_03,T3_sans,6,0.0,0.0,rent,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_rent_03,T7_comic,6,0.0,0.0,rent,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_rent_04,A1_opendyslexic,6,6.0,1.0,rent,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_rent_04,A2_large_sans,6,6.0,1.0,rent,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_rent_04,C1_red,6,6.0,1.0,rent,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_rent_04,C2_gray,6,6.0,1.0,rent,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_rent_04,H1_highlight,6,6.0,1.0,rent,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_rent_04,L1_cramped,6,6.0,1.0,rent,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_rent_04,T1_serif,6,6.0,1.0,rent,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_rent_04,T3_sans,6,6.0,1.0,rent,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_rent_04,T7_comic,6,6.0,1.0,rent,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,moderation,mod_aquarium_03,A1_opendyslexic,6,0.0,0.0,aquarium,3,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_aquarium_03,A2_large_sans,6,0.0,0.0,aquarium,3,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_aquarium_03,C1_red,6,0.0,0.0,aquarium,3,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_aquarium_03,C2_gray,6,0.0,0.0,aquarium,3,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_aquarium_03,H1_highlight,6,0.0,0.0,aquarium,3,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_aquarium_03,L1_cramped,6,0.0,0.0,aquarium,3,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_aquarium_03,T1_serif,6,0.0,0.0,aquarium,3,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_aquarium_03,T3_sans,6,0.0,0.0,aquarium,3,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_aquarium_03,T7_comic,6,0.0,0.0,aquarium,3,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_aquarium_04,A1_opendyslexic,6,6.0,1.0,aquarium,4,1.0,8,0.0,-1,-0.0,1,1,0,0
anthropic,moderation,mod_aquarium_04,A2_large_sans,6,6.0,1.0,aquarium,4,1.0,8,0.0,-1,-0.0,1,1,0,0
anthropic,moderation,mod_aquarium_04,C1_red,6,6.0,1.0,aquarium,4,1.0,8,0.0,-1,-0.0,1,1,0,0
anthropic,moderation,mod_aquarium_04,C2_gray,6,6.0,1.0,aquarium,4,1.0,8,0.0,-1,-0.0,1,1,0,0
anthropic,moderation,mod_aquarium_04,H1_highlight,1,1.0,1.0,aquarium,4,1.0,8,0.0,-1,-0.0,1,1,0,0
anthropic,moderation,mod_aquarium_04,L1_cramped,6,6.0,1.0,aquarium,4,1.0,8,0.0,-1,-0.0,1,1,0,0
anthropic,moderation,mod_aquarium_04,T1_serif,6,6.0,1.0,aquarium,4,1.0,8,0.0,-1,-0.0,1,1,0,0
anthropic,moderation,mod_aquarium_04,T3_sans,6,6.0,1.0,aquarium,4,1.0,8,0.0,-1,-0.0,1,1,0,0
anthropic,moderation,mod_aquarium_04,T7_comic,6,6.0,1.0,aquarium,4,1.0,8,0.0,-1,-0.0,1,1,0,0
anthropic,moderation,mod_boardgame_02,A1_opendyslexic,6,0.0,0.0,boardgame,2,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_boardgame_02,A2_large_sans,6,0.0,0.0,boardgame,2,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_boardgame_02,C1_red,6,0.0,0.0,boardgame,2,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_boardgame_02,C2_gray,6,0.0,0.0,boardgame,2,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_boardgame_02,H1_highlight,6,0.0,0.0,boardgame,2,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_boardgame_02,L1_cramped,6,0.0,0.0,boardgame,2,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_boardgame_02,T1_serif,6,0.0,0.0,boardgame,2,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_boardgame_02,T3_sans,6,0.0,0.0,boardgame,2,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_boardgame_02,T7_comic,6,0.0,0.0,boardgame,2,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_boardgame_03,A1_opendyslexic,6,6.0,1.0,boardgame,3,1.0,8,0.0,-1,-0.0,1,1,0,0
anthropic,moderation,mod_boardgame_03,A2_large_sans,6,6.0,1.0,boardgame,3,1.0,8,0.0,-1,-0.0,1,1,0,0
anthropic,moderation,mod_boardgame_03,C1_red,6,6.0,1.0,boardgame,3,1.0,8,0.0,-1,-0.0,1,1,0,0
anthropic,moderation,mod_boardgame_03,C2_gray,6,6.0,1.0,boardgame,3,1.0,8,0.0,-1,-0.0,1,1,0,0
anthropic,moderation,mod_boardgame_03,H1_highlight,6,6.0,1.0,boardgame,3,1.0,8,0.0,-1,-0.0,1,1,0,0
anthropic,moderation,mod_boardgame_03,L1_cramped,6,6.0,1.0,boardgame,3,1.0,8,0.0,-1,-0.0,1,1,0,0
anthropic,moderation,mod_boardgame_03,T1_serif,6,6.0,1.0,boardgame,3,1.0,8,0.0,-1,-0.0,1,1,0,0
anthropic,moderation,mod_boardgame_03,T3_sans,6,6.0,1.0,boardgame,3,1.0,8,0.0,-1,-0.0,1,1,0,0
