gate,item_id,scenario,level,variant_id,image_path,font_size,image_width,image_height,ink_ratio
moderation,mod_recipe_04,recipe,4,N2_forum_dark,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_recipe_04/N2_forum_dark.png,50,1400,596,1.0
moderation,mod_recipe_04,recipe,4,N3_phone,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_recipe_04/N3_phone.png,50,720,718,0.2640475085112968
moderation,mod_recipe_05,recipe,5,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_recipe_05/T3_sans.png,50,1400,376,0.0785790273556231
moderation,mod_recipe_05,recipe,5,N1_forum_light,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_recipe_05/N1_forum_light.png,50,1400,596,0.29042905081495685
moderation,mod_recipe_05,recipe,5,N2_forum_dark,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_recipe_05/N2_forum_dark.png,50,1400,596,1.0
moderation,mod_recipe_05,recipe,5,N3_phone,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_recipe_05/N3_phone.png,50,720,777,0.2594630344630345
moderation,mod_phone_01,phone,1,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_phone_01/T3_sans.png,50,1400,376,0.08248290273556232
moderation,mod_phone_01,phone,1,N1_forum_light,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_phone_01/N1_forum_light.png,50,1400,596,0.2927624640460211
moderation,mod_phone_01,phone,1,N2_forum_dark,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_phone_01/N2_forum_dark.png,50,1400,596,1.0
moderation,mod_phone_01,phone,1,N3_phone,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_phone_01/N3_phone.png,50,720,718,0.27987078303930674
moderation,mod_phone_02,phone,2,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_phone_02/T3_sans.png,50,1400,376,0.07468085106382978
moderation,mod_phone_02,phone,2,N1_forum_light,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_phone_02/N1_forum_light.png,50,1400,596,0.2878703259827421
moderation,mod_phone_02,phone,2,N2_forum_dark,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_phone_02/N2_forum_dark.png,50,1400,596,1.0
moderation,mod_phone_02,phone,2,N3_phone,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_phone_02/N3_phone.png,50,720,718,0.27197462086041474
moderation,mod_phone_03,phone,3,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_phone_03/T3_sans.png,50,1400,376,0.08002849544072949
moderation,mod_phone_03,phone,3,N1_forum_light,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_phone_03/N1_forum_light.png,50,1400,596,0.291349472674976
moderation,mod_phone_03,phone,3,N2_forum_dark,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_phone_03/N2_forum_dark.png,50,1400,596,1.0
moderation,mod_phone_03,phone,3,N3_phone,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_phone_03/N3_phone.png,50,720,718,0.27759014237078306
moderation,mod_phone_04,phone,4,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_phone_04/T3_sans.png,50,1400,376,0.08038563829787235
moderation,mod_phone_04,phone,4,N1_forum_light,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_phone_04/N1_forum_light.png,50,1400,596,0.2915484180249281
moderation,mod_phone_04,phone,4,N2_forum_dark,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_phone_04/N2_forum_dark.png,50,1400,596,1.0
moderation,mod_phone_04,phone,4,N3_phone,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_phone_04/N3_phone.png,50,720,718,0.27791125038687714
moderation,mod_phone_05,phone,5,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_phone_05/T3_sans.png,50,1400,435,0.07487027914614122
moderation,mod_phone_05,phone,5,N1_forum_light,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_phone_05/N1_forum_light.png,50,1400,655,0.27536423118865866
moderation,mod_phone_05,phone,5,N2_forum_dark,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_phone_05/N2_forum_dark.png,50,1400,655,1.0
moderation,mod_phone_05,phone,5,N3_phone,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_phone_05/N3_phone.png,50,720,777,0.266999141999142
moderation,mod_parking_01,parking,1,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_parking_01/T3_sans.png,50,1400,435,0.07518062397372742
moderation,mod_parking_01,parking,1,N1_forum_light,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_parking_01/N1_forum_light.png,50,1400,655,0.2755703380588877
moderation,mod_parking_01,parking,1,N2_forum_dark,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_parking_01/N2_forum_dark.png,50,1400,655,1.0
moderation,mod_parking_01,parking,1,N3_phone,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_parking_01/N3_phone.png,50,720,777,0.26734055484055486
moderation,mod_parking_02,parking,2,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_parking_02/T3_sans.png,50,1400,376,0.07594794832826748
moderation,mod_parking_02,parking,2,N1_forum_light,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_parking_02/N1_forum_light.png,50,1400,596,0.2885810162991371
moderation,mod_parking_02,parking,2,N2_forum_dark,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_parking_02/N2_forum_dark.png,50,1400,596,1.0
moderation,mod_parking_02,parking,2,N3_phone,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_parking_02/N3_phone.png,50,720,718,0.2731217115444135
moderation,mod_parking_03,parking,3,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_parking_03/T3_sans.png,50,1400,435,0.07841379310344827
moderation,mod_parking_03,parking,3,N1_forum_light,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_parking_03/N1_forum_light.png,50,1400,655,0.27764558342420936
moderation,mod_parking_03,parking,3,N2_forum_dark,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_parking_03/N2_forum_dark.png,50,1400,655,1.0
moderation,mod_parking_03,parking,3,N3_phone,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_parking_03/N3_phone.png,50,720,777,0.2707385957385957
moderation,mod_parking_04,parking,4,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_parking_04/T3_sans.png,50,1400,376,0.07508738601823708
moderation,mod_parking_04,parking,4,N1_forum_light,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_parking_04/N1_forum_light.png,50,1400,596,0.28820949185043143
moderation,mod_parking_04,parking,4,N2_forum_dark,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_parking_04/N2_forum_dark.png,50,1400,596,1.0
moderation,mod_parking_04,parking,4,N3_phone,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_parking_04/N3_phone.png,50,720,718,0.272522051996286
moderation,mod_parking_05,parking,5,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_parking_05/T3_sans.png,50,1400,435,0.07331034482758621
moderation,mod_parking_05,parking,5,N1_forum_light,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_parking_05/N1_forum_light.png,50,1400,655,0.2741701199563795
moderation,mod_parking_05,parking,5,N2_forum_dark,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_parking_05/N2_forum_dark.png,50,1400,655,1.0
moderation,mod_parking_05,parking,5,N3_phone,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_parking_05/N3_phone.png,50,720,777,0.26504182754182753
moderation,mod_fantasy_01,fantasy,1,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_fantasy_01/T3_sans.png,50,1400,376,0.08346504559270516
moderation,mod_fantasy_01,fantasy,1,N1_forum_light,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_fantasy_01/N1_forum_light.png,50,1400,596,0.29352948226270376
moderation,mod_fantasy_01,fantasy,1,N2_forum_dark,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_fantasy_01/N2_forum_dark.png,50,1400,596,1.0
moderation,mod_fantasy_01,fantasy,1,N3_phone,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_fantasy_01/N3_phone.png,50,720,718,0.28110878984834414
moderation,mod_fantasy_02,fantasy,2,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_fantasy_02/T3_sans.png,50,1400,376,0.08157864741641338
moderation,mod_fantasy_02,fantasy,2,N1_forum_light,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_fantasy_02/N1_forum_light.png,50,1400,596,0.2922914669223394
moderation,mod_fantasy_02,fantasy,2,N2_forum_dark,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_fantasy_02/N2_forum_dark.png,50,1400,596,1.0
moderation,mod_fantasy_02,fantasy,2,N3_phone,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_fantasy_02/N3_phone.png,50,720,718,0.2791105694831322
moderation,mod_fantasy_03,fantasy,3,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_fantasy_03/T3_sans.png,50,1400,435,0.08479802955665025
moderation,mod_fantasy_03,fantasy,3,N1_forum_light,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_fantasy_03/N1_forum_light.png,50,1400,655,0.28188876772082877
moderation,mod_fantasy_03,fantasy,3,N2_forum_dark,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_fantasy_03/N2_forum_dark.png,50,1400,655,1.0
moderation,mod_fantasy_03,fantasy,3,N3_phone,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_fantasy_03/N3_phone.png,50,720,777,0.2776937651937652
moderation,mod_fantasy_04,fantasy,4,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_fantasy_04/T3_sans.png,50,1400,376,0.07075987841945289
moderation,mod_fantasy_04,fantasy,4,N1_forum_light,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_fantasy_04/N1_forum_light.png,50,1400,596,0.2853811121764142
moderation,mod_fantasy_04,fantasy,4,N2_forum_dark,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_fantasy_04/N2_forum_dark.png,50,1400,596,1.0
moderation,mod_fantasy_04,fantasy,4,N3_phone,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_fantasy_04/N3_phone.png,50,720,659,0.286848760748609
moderation,mod_fantasy_05,fantasy,5,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_fantasy_05/T3_sans.png,50,1400,435,0.07804926108374384
moderation,mod_fantasy_05,fantasy,5,N1_forum_light,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_fantasy_05/N1_forum_light.png,50,1400,655,0.2773424209378408
moderation,mod_fantasy_05,fantasy,5,N2_forum_dark,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_fantasy_05/N2_forum_dark.png,50,1400,655,1.0
moderation,mod_fantasy_05,fantasy,5,N3_phone,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_fantasy_05/N3_phone.png,50,720,777,0.27024167024167023
moderation,mod_plants_01,plants,1,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_plants_01/T3_sans.png,50,1400,435,0.07405418719211823
moderation,mod_plants_01,plants,1,N1_forum_light,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_plants_01/N1_forum_light.png,50,1400,655,0.2748680479825518
moderation,mod_plants_01,plants,1,N2_forum_dark,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_plants_01/N2_forum_dark.png,50,1400,655,1.0
moderation,mod_plants_01,plants,1,N3_phone,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_plants_01/N3_phone.png,50,720,777,0.2661858286858287
moderation,mod_plants_02,plants,2,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_plants_02/T3_sans.png,50,1400,435,0.07671428571428572
moderation,mod_plants_02,plants,2,N1_forum_light,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_plants_02/N1_forum_light.png,50,1400,655,0.276504907306434
moderation,mod_plants_02,plants,2,N2_forum_dark,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_plants_02/N2_forum_dark.png,50,1400,655,1.0
moderation,mod_plants_02,plants,2,N3_phone,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_plants_02/N3_phone.png,50,720,777,0.26886886886886885
moderation,mod_plants_03,plants,3,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_plants_03/T3_sans.png,50,1400,376,0.07758738601823709
moderation,mod_plants_03,plants,3,N1_forum_light,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_plants_03/N1_forum_light.png,50,1400,596,0.2897674976030681
moderation,mod_plants_03,plants,3,N2_forum_dark,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_plants_03/N2_forum_dark.png,50,1400,596,1.0
moderation,mod_plants_03,plants,3,N3_phone,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_plants_03/N3_phone.png,50,720,777,0.2584763334763335
moderation,mod_plants_04,plants,4,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_plants_04/T3_sans.png,50,1400,376,0.0735961246200608
moderation,mod_plants_04,plants,4,N1_forum_light,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_plants_04/N1_forum_light.png,50,1400,596,0.2872914669223394
moderation,mod_plants_04,plants,4,N2_forum_dark,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_plants_04/N2_forum_dark.png,50,1400,596,1.0
moderation,mod_plants_04,plants,4,N3_phone,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_plants_04/N3_phone.png,50,720,718,0.2710403125967193
moderation,mod_plants_05,plants,5,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_plants_05/T3_sans.png,50,1400,435,0.07478981937602627
moderation,mod_plants_05,plants,5,N1_forum_light,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_plants_05/N1_forum_light.png,50,1400,655,0.2752235550708833
moderation,mod_plants_05,plants,5,N2_forum_dark,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_plants_05/N2_forum_dark.png,50,1400,655,1.0
moderation,mod_plants_05,plants,5,N3_phone,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_plants_05/N3_phone.png,50,720,777,0.2667685542685543
moderation,mod_movie_01,movie,1,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_movie_01/T3_sans.png,50,1400,376,0.07661474164133739
moderation,mod_movie_01,movie,1,N1_forum_light,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_movie_01/N1_forum_light.png,50,1400,596,0.28911912751677854
moderation,mod_movie_01,movie,1,N2_forum_dark,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_movie_01/N2_forum_dark.png,50,1400,596,1.0
moderation,mod_movie_01,movie,1,N3_phone,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_movie_01/N3_phone.png,50,720,718,0.27399025069637883
moderation,mod_movie_02,movie,2,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_movie_02/T3_sans.png,50,1400,376,0.07425341945288753
moderation,mod_movie_02,movie,2,N1_forum_light,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_movie_02/N1_forum_light.png,50,1400,596,0.2876569990412272
moderation,mod_movie_02,movie,2,N2_forum_dark,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_movie_02/N2_forum_dark.png,50,1400,596,1.0
moderation,mod_movie_02,movie,2,N3_phone,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_movie_02/N3_phone.png,50,720,718,0.2716303002166512
moderation,mod_movie_03,movie,3,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_movie_03/T3_sans.png,50,1400,435,0.07476354679802956
moderation,mod_movie_03,movie,3,N1_forum_light,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_movie_03/N1_forum_light.png,50,1400,655,0.27523336968375134
moderation,mod_movie_03,movie,3,N2_forum_dark,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_movie_03/N2_forum_dark.png,50,1400,655,1.0
moderation,mod_movie_03,movie,3,N3_phone,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_movie_03/N3_phone.png,50,720,777,0.2667846417846418
moderation,mod_movie_04,movie,4,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_movie_04/T3_sans.png,50,1400,376,0.0757370820668693
moderation,mod_movie_04,movie,4,N1_forum_light,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_movie_04/N1_forum_light.png,50,1400,596,0.2885270853307766
moderation,mod_movie_04,movie,4,N2_forum_dark,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_movie_04/N2_forum_dark.png,50,1400,596,1.0
moderation,mod_movie_04,movie,4,N3_phone,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_movie_04/N3_phone.png,50,720,718,0.27303466419065303
moderation,mod_movie_05,movie,5,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_movie_05/T3_sans.png,50,1400,435,0.07830541871921182
moderation,mod_movie_05,movie,5,N1_forum_light,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_movie_05/N1_forum_light.png,50,1400,655,0.27754198473282443
moderation,mod_movie_05,movie,5,N2_forum_dark,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_movie_05/N2_forum_dark.png,50,1400,655,1.0
moderation,mod_movie_05,movie,5,N3_phone,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_movie_05/N3_phone.png,50,720,777,0.27056878306878307
moderation,mod_framework_01,framework,1,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_framework_01/T3_sans.png,50,1400,435,0.07613793103448276
moderation,mod_framework_01,framework,1,N1_forum_light,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_framework_01/N1_forum_light.png,50,1400,655,0.2760850599781898
moderation,mod_framework_01,framework,1,N2_forum_dark,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_framework_01/N2_forum_dark.png,50,1400,655,1.0
moderation,mod_framework_01,framework,1,N3_phone,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_framework_01/N3_phone.png,50,720,777,0.2681806806806807
moderation,mod_framework_02,framework,2,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_framework_02/T3_sans.png,50,1400,376,0.08420782674772037
moderation,mod_framework_02,framework,2,N1_forum_light,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_framework_02/N1_forum_light.png,50,1400,596,0.2937679769894535
moderation,mod_framework_02,framework,2,N2_forum_dark,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_framework_02/N2_forum_dark.png,50,1400,596,1.0
moderation,mod_framework_02,framework,2,N3_phone,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_framework_02/N3_phone.png,50,720,718,0.28149373259052923
moderation,mod_framework_03,framework,3,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_framework_03/T3_sans.png,50,1400,376,0.07637537993920973
moderation,mod_framework_03,framework,3,N1_forum_light,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_framework_03/N1_forum_light.png,50,1400,596,0.2889081975071908
moderation,mod_framework_03,framework,3,N2_forum_dark,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_framework_03/N2_forum_dark.png,50,1400,596,1.0
moderation,mod_framework_03,framework,3,N3_phone,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_framework_03/N3_phone.png,50,720,718,0.2736497988238935
moderation,mod_framework_04,framework,4,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_framework_04/T3_sans.png,50,1400,435,0.0794663382594417
moderation,mod_framework_04,framework,4,N1_forum_light,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_framework_04/N1_forum_light.png,50,1400,655,0.27833042529989094
moderation,mod_framework_04,framework,4,N2_forum_dark,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_framework_04/N2_forum_dark.png,50,1400,655,1.0
moderation,mod_framework_04,framework,4,N3_phone,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_framework_04/N3_phone.png,50,720,777,0.2718611468611469
moderation,mod_framework_05,framework,5,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_framework_05/T3_sans.png,50,1400,435,0.07664203612479474
moderation,mod_framework_05,framework,5,N1_forum_light,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_framework_05/N1_forum_light.png,50,1400,655,0.27653107960741546
moderation,mod_framework_05,framework,5,N2_forum_dark,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_framework_05/N2_forum_dark.png,50,1400,655,1.0
moderation,mod_framework_05,framework,5,N3_phone,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_framework_05/N3_phone.png,50,720,777,0.26891176891176893
moderation,mod_gym_01,gym,1,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_gym_01/T3_sans.png,50,1400,376,0.08423442249240122
moderation,mod_gym_01,gym,1,N1_forum_light,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_gym_01/N1_forum_light.png,50,1400,596,0.29380632790028766
moderation,mod_gym_01,gym,1,N2_forum_dark,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_gym_01/N2_forum_dark.png,50,1400,596,1.0
moderation,mod_gym_01,gym,1,N3_phone,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_gym_01/N3_phone.png,50,720,718,0.2815556329309811
moderation,mod_gym_02,gym,2,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_gym_02/T3_sans.png,50,1400,376,0.07139437689969605
moderation,mod_gym_02,gym,2,N1_forum_light,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_gym_02/N1_forum_light.png,50,1400,596,0.28569870565675937
moderation,mod_gym_02,gym,2,N2_forum_dark,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_gym_02/N2_forum_dark.png,50,1400,596,1.0
moderation,mod_gym_02,gym,2,N3_phone,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_gym_02/N3_phone.png,50,720,659,0.28740726690271456
moderation,mod_gym_03,gym,3,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_gym_03/T3_sans.png,50,1400,376,0.07750379939209727
moderation,mod_gym_03,gym,3,N1_forum_light,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_gym_03/N1_forum_light.png,50,1400,596,0.28960330776605947
moderation,mod_gym_03,gym,3,N2_forum_dark,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_gym_03/N2_forum_dark.png,50,1400,596,1.0
