gate,item_id,scenario,level,variant_id,image_path,font_size,image_width,image_height,ink_ratio
resume,res_mkt_05,mkt,5,C2_gray,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_05/C2_gray.png,50,1400,671,0.09294762614434746
resume,res_mkt_05,mkt,5,H1_highlight,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_05/H1_highlight.png,50,1400,671,0.42591015541835214
resume,res_mkt_05,mkt,5,L1_cramped,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_05/L1_cramped.png,38,1400,378,0.10434429327286471
resume,res_mkt_06,mkt,6,T1_serif,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_06/T1_serif.png,51,1400,560,0.08857270408163265
resume,res_mkt_06,mkt,6,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_06/T3_sans.png,50,1400,671,0.08801469022780498
resume,res_mkt_06,mkt,6,T7_comic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_06/T7_comic.png,50,1400,620,0.07311520737327189
resume,res_mkt_06,mkt,6,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_06/A1_opendyslexic.png,40,1400,800,0.06746875
resume,res_mkt_06,mkt,6,A2_large_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_06/A2_large_sans.png,75,1400,1232,0.1025214517625232
resume,res_mkt_06,mkt,6,C1_red,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_06/C1_red.png,50,1400,671,0.08747924206940601
resume,res_mkt_06,mkt,6,C2_gray,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_06/C2_gray.png,50,1400,671,0.08643070044709389
resume,res_mkt_06,mkt,6,H1_highlight,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_06/H1_highlight.png,50,1400,671,0.40117521822439856
resume,res_mkt_06,mkt,6,L1_cramped,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_06/L1_cramped.png,38,1400,378,0.09700491307634165
resume,res_mkt_07,mkt,7,T1_serif,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_07/T1_serif.png,51,1400,620,0.08015207373271889
resume,res_mkt_07,mkt,7,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_07/T3_sans.png,50,1400,612,0.09629201680672268
resume,res_mkt_07,mkt,7,T7_comic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_07/T7_comic.png,50,1400,620,0.07306912442396313
resume,res_mkt_07,mkt,7,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_07/A1_opendyslexic.png,40,1400,800,0.06743392857142858
resume,res_mkt_07,mkt,7,A2_large_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_07/A2_large_sans.png,75,1400,1232,0.1023051948051948
resume,res_mkt_07,mkt,7,C1_red,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_07/C1_red.png,50,1400,612,0.09570611577964519
resume,res_mkt_07,mkt,7,C2_gray,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_07/C2_gray.png,50,1400,612,0.09457049486461251
resume,res_mkt_07,mkt,7,H1_highlight,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_07/H1_highlight.png,50,1400,612,0.43730042016806725
resume,res_mkt_07,mkt,7,L1_cramped,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_07/L1_cramped.png,38,1400,378,0.09676492819349962
resume,res_mkt_08,mkt,8,T1_serif,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_08/T1_serif.png,51,1400,680,0.07799054621848739
resume,res_mkt_08,mkt,8,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_08/T3_sans.png,50,1400,671,0.0944251649989355
resume,res_mkt_08,mkt,8,T7_comic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_08/T7_comic.png,50,1400,680,0.07142331932773109
resume,res_mkt_08,mkt,8,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_08/A1_opendyslexic.png,40,1400,740,0.07802702702702703
resume,res_mkt_08,mkt,8,A2_large_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_08/A2_large_sans.png,75,1400,1232,0.11000637755102041
resume,res_mkt_08,mkt,8,C1_red,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_08/C1_red.png,50,1400,671,0.09382797530338514
resume,res_mkt_08,mkt,8,C2_gray,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_08/C2_gray.png,50,1400,671,0.09271982116244411
resume,res_mkt_08,mkt,8,H1_highlight,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_08/H1_highlight.png,50,1400,671,0.4308005109644454
resume,res_mkt_08,mkt,8,L1_cramped,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_08/L1_cramped.png,38,1400,378,0.10391156462585034
resume,res_mkt_09,mkt,9,T1_serif,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_09/T1_serif.png,51,1400,620,0.08777649769585254
resume,res_mkt_09,mkt,9,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_09/T3_sans.png,50,1400,612,0.1059045284780579
resume,res_mkt_09,mkt,9,T7_comic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_09/T7_comic.png,50,1400,620,0.08011405529953917
resume,res_mkt_09,mkt,9,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_09/A1_opendyslexic.png,40,1400,860,0.06865116279069768
resume,res_mkt_09,mkt,9,A2_large_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_09/A2_large_sans.png,75,1400,1414,0.09799454435239442
resume,res_mkt_09,mkt,9,C1_red,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_09/C1_red.png,50,1400,612,0.10525210084033614
resume,res_mkt_09,mkt,9,C2_gray,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_09/C2_gray.png,50,1400,612,0.10401727357609711
resume,res_mkt_09,mkt,9,H1_highlight,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_09/H1_highlight.png,50,1400,612,0.4828944911297853
resume,res_mkt_09,mkt,9,L1_cramped,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_09/L1_cramped.png,38,1400,412,0.09761789181692095
resume,res_mkt_10,mkt,10,T1_serif,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_10/T1_serif.png,51,1400,740,0.08371911196911197
resume,res_mkt_10,mkt,10,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_10/T3_sans.png,50,1400,730,0.10128767123287671
resume,res_mkt_10,mkt,10,T7_comic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_10/T7_comic.png,50,1400,740,0.07664285714285714
resume,res_mkt_10,mkt,10,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_10/A1_opendyslexic.png,40,1400,860,0.07809468438538206
resume,res_mkt_10,mkt,10,A2_large_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_10/A2_large_sans.png,75,1400,1505,0.10497199810156621
resume,res_mkt_10,mkt,10,C1_red,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_10/C1_red.png,50,1400,730,0.1006692759295499
resume,res_mkt_10,mkt,10,C2_gray,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_10/C2_gray.png,50,1400,730,0.09951565557729941
resume,res_mkt_10,mkt,10,H1_highlight,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_10/H1_highlight.png,50,1400,730,0.4602729941291585
resume,res_mkt_10,mkt,10,L1_cramped,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_10/L1_cramped.png,38,1400,446,0.10292761050608584
resume,res_mkt_11,mkt,11,T1_serif,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_11/T1_serif.png,51,1400,740,0.07587741312741313
resume,res_mkt_11,mkt,11,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_11/T3_sans.png,50,1400,730,0.09183855185909981
resume,res_mkt_11,mkt,11,T7_comic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_11/T7_comic.png,50,1400,740,0.06951254826254827
resume,res_mkt_11,mkt,11,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_11/A1_opendyslexic.png,40,1400,860,0.07111212624584717
resume,res_mkt_11,mkt,11,A2_large_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_11/A2_large_sans.png,75,1400,1323,0.10837652521325991
resume,res_mkt_11,mkt,11,C1_red,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_11/C1_red.png,50,1400,730,0.09128571428571429
resume,res_mkt_11,mkt,11,C2_gray,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_11/C2_gray.png,50,1400,730,0.09020352250489237
resume,res_mkt_11,mkt,11,H1_highlight,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_11/H1_highlight.png,50,1400,730,0.4179833659491194
resume,res_mkt_11,mkt,11,L1_cramped,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_11/L1_cramped.png,38,1400,378,0.11000755857898716
resume,res_mkt_12,mkt,12,T1_serif,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_12/T1_serif.png,51,1400,800,0.08593035714285714
resume,res_mkt_12,mkt,12,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_12/T3_sans.png,50,1400,789,0.10448397609994568
resume,res_mkt_12,mkt,12,T7_comic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_12/T7_comic.png,50,1400,800,0.07877321428571428
resume,res_mkt_12,mkt,12,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_12/A1_opendyslexic.png,40,1400,980,0.07611297376093294
resume,res_mkt_12,mkt,12,A2_large_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_12/A2_large_sans.png,75,1400,1596,0.11036430361618331
resume,res_mkt_12,mkt,12,C1_red,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_12/C1_red.png,50,1400,789,0.10388194821654897
resume,res_mkt_12,mkt,12,C2_gray,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_12/C2_gray.png,50,1400,789,0.10270143038203874
resume,res_mkt_12,mkt,12,H1_highlight,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_12/H1_highlight.png,50,1400,789,0.47302190838312513
resume,res_mkt_12,mkt,12,L1_cramped,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_mkt_12/L1_cramped.png,38,1400,446,0.11483664317745035
resume,res_data_01,data,1,T1_serif,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_01/T1_serif.png,51,1400,560,0.07280484693877551
resume,res_data_01,data,1,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_01/T3_sans.png,50,1400,612,0.0787686741363212
resume,res_data_01,data,1,T7_comic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_01/T7_comic.png,50,1400,560,0.06621173469387755
resume,res_data_01,data,1,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_01/A1_opendyslexic.png,40,1400,680,0.06597899159663866
resume,res_data_01,data,1,A2_large_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_01/A2_large_sans.png,75,1400,959,0.10787948756144794
resume,res_data_01,data,1,C1_red,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_01/C1_red.png,50,1400,612,0.07823996265172736
resume,res_data_01,data,1,C2_gray,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_01/C2_gray.png,50,1400,612,0.07724556489262371
resume,res_data_01,data,1,H1_highlight,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_01/H1_highlight.png,50,1400,612,0.3663795518207283
resume,res_data_01,data,1,L1_cramped,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_01/L1_cramped.png,38,1400,344,0.08663621262458472
resume,res_data_02,data,2,T1_serif,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_02/T1_serif.png,51,1400,560,0.07239158163265307
resume,res_data_02,data,2,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_02/T3_sans.png,50,1400,553,0.08751743735468871
resume,res_data_02,data,2,T7_comic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_02/T7_comic.png,50,1400,560,0.06635586734693878
resume,res_data_02,data,2,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_02/A1_opendyslexic.png,40,1400,680,0.06657142857142857
resume,res_data_02,data,2,A2_large_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_02/A2_large_sans.png,75,1400,1050,0.09891360544217687
resume,res_data_02,data,2,C1_red,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_02/C1_red.png,50,1400,553,0.08699690002583312
resume,res_data_02,data,2,C2_gray,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_02/C2_gray.png,50,1400,553,0.08595065874451047
resume,res_data_02,data,2,H1_highlight,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_02/H1_highlight.png,50,1400,553,0.40404546628778093
resume,res_data_02,data,2,L1_cramped,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_02/L1_cramped.png,38,1400,378,0.07910619803476947
resume,res_data_03,data,3,T1_serif,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_03/T1_serif.png,51,1400,620,0.07602649769585254
resume,res_data_03,data,3,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_03/T3_sans.png,50,1400,671,0.08333936555248031
resume,res_data_03,data,3,T7_comic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_03/T7_comic.png,50,1400,680,0.0630640756302521
resume,res_data_03,data,3,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_03/A1_opendyslexic.png,40,1400,680,0.07602521008403361
resume,res_data_03,data,3,A2_large_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_03/A2_large_sans.png,75,1400,1141,0.10488230875172155
resume,res_data_03,data,3,C1_red,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_03/C1_red.png,50,1400,671,0.08282201405152224
resume,res_data_03,data,3,C2_gray,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_03/C2_gray.png,50,1400,671,0.08184266553119011
resume,res_data_03,data,3,H1_highlight,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_03/H1_highlight.png,50,1400,671,0.3817798594847775
resume,res_data_03,data,3,L1_cramped,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_03/L1_cramped.png,38,1400,378,0.09176870748299319
resume,res_data_04,data,4,T1_serif,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_04/T1_serif.png,51,1400,560,0.07702933673469388
resume,res_data_04,data,4,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_04/T3_sans.png,50,1400,612,0.08474906629318393
resume,res_data_04,data,4,T7_comic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_04/T7_comic.png,50,1400,560,0.07044005102040816
resume,res_data_04,data,4,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_04/A1_opendyslexic.png,40,1400,740,0.06480405405405405
resume,res_data_04,data,4,A2_large_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_04/A2_large_sans.png,75,1400,1050,0.1059360544217687
resume,res_data_04,data,4,C1_red,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_04/C1_red.png,50,1400,612,0.08418884220354808
resume,res_data_04,data,4,C2_gray,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_04/C2_gray.png,50,1400,612,0.0831687675070028
resume,res_data_04,data,4,H1_highlight,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_04/H1_highlight.png,50,1400,612,0.38998832866479927
resume,res_data_04,data,4,L1_cramped,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_04/L1_cramped.png,38,1400,344,0.09325373754152824
resume,res_data_05,data,5,T1_serif,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_05/T1_serif.png,51,1400,620,0.07686635944700461
resume,res_data_05,data,5,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_05/T3_sans.png,50,1400,671,0.0845230998509687
resume,res_data_05,data,5,T7_comic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_05/T7_comic.png,50,1400,620,0.06969815668202765
resume,res_data_05,data,5,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_05/A1_opendyslexic.png,40,1400,740,0.07075675675675676
resume,res_data_05,data,5,A2_large_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_05/A2_large_sans.png,75,1400,1050,0.11559863945578232
resume,res_data_05,data,5,C1_red,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_05/C1_red.png,50,1400,671,0.08401213540557803
resume,res_data_05,data,5,C2_gray,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_05/C2_gray.png,50,1400,671,0.08306259314456035
resume,res_data_05,data,5,H1_highlight,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_05/H1_highlight.png,50,1400,671,0.38462635724930805
resume,res_data_05,data,5,L1_cramped,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_05/L1_cramped.png,38,1400,344,0.10231935215946844
resume,res_data_06,data,6,T1_serif,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_06/T1_serif.png,51,1400,560,0.07932780612244898
resume,res_data_06,data,6,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_06/T3_sans.png,50,1400,671,0.07895465190547157
resume,res_data_06,data,6,T7_comic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/resume/res_data_06/T7_comic.png,50,1400,620,0.06534101382488479
