provider,gate,item_id,variant_id,n_image,n_yes,p_image,scenario,level,p_text,n_text,delta_p,fav_sign,delta_fav,maj_text,maj_image,maj_flip,maj_flip_dir_fav
anthropic,appeal,app_groceries_03,T7_comic,6,6,1.0,groceries,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_heating_03,A1_opendyslexic,6,0,0.0,heating,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_heating_03,A2_large_sans,6,0,0.0,heating,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_heating_03,C1_red,6,0,0.0,heating,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_heating_03,C2_gray,6,0,0.0,heating,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_heating_03,H1_highlight,6,0,0.0,heating,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_heating_03,L1_cramped,6,0,0.0,heating,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_heating_03,T1_serif,6,0,0.0,heating,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_heating_03,T3_sans,6,0,0.0,heating,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_heating_03,T7_comic,6,0,0.0,heating,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_heating_04,A1_opendyslexic,6,6,1.0,heating,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_heating_04,A2_large_sans,6,6,1.0,heating,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_heating_04,C1_red,6,6,1.0,heating,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_heating_04,C2_gray,6,6,1.0,heating,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_heating_04,H1_highlight,6,6,1.0,heating,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_heating_04,L1_cramped,6,6,1.0,heating,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_heating_04,T1_serif,6,6,1.0,heating,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_heating_04,T3_sans,6,6,1.0,heating,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_heating_04,T7_comic,6,6,1.0,heating,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_payroll_02,A1_opendyslexic,6,0,0.0,payroll,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_payroll_02,A2_large_sans,6,0,0.0,payroll,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_payroll_02,C1_red,6,0,0.0,payroll,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_payroll_02,C2_gray,6,0,0.0,payroll,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_payroll_02,H1_highlight,6,0,0.0,payroll,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_payroll_02,L1_cramped,6,0,0.0,payroll,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_payroll_02,T1_serif,6,0,0.0,payroll,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_payroll_02,T3_sans,6,0,0.0,payroll,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_payroll_02,T7_comic,6,0,0.0,payroll,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_payroll_03,A1_opendyslexic,6,6,1.0,payroll,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_payroll_03,A2_large_sans,6,6,1.0,payroll,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_payroll_03,C1_red,6,6,1.0,payroll,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_payroll_03,C2_gray,6,6,1.0,payroll,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_payroll_03,H1_highlight,6,6,1.0,payroll,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_payroll_03,L1_cramped,6,6,1.0,payroll,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_payroll_03,T1_serif,6,6,1.0,payroll,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_payroll_03,T3_sans,6,6,1.0,payroll,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_payroll_03,T7_comic,6,6,1.0,payroll,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_plumbing_03,A1_opendyslexic,6,0,0.0,plumbing,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_plumbing_03,A2_large_sans,6,0,0.0,plumbing,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_plumbing_03,C1_red,6,0,0.0,plumbing,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_plumbing_03,C2_gray,6,0,0.0,plumbing,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_plumbing_03,H1_highlight,6,0,0.0,plumbing,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_plumbing_03,L1_cramped,6,0,0.0,plumbing,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_plumbing_03,T1_serif,6,0,0.0,plumbing,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_plumbing_03,T3_sans,6,0,0.0,plumbing,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_plumbing_03,T7_comic,6,0,0.0,plumbing,3,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_plumbing_04,A1_opendyslexic,6,6,1.0,plumbing,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_plumbing_04,A2_large_sans,6,6,1.0,plumbing,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_plumbing_04,C1_red,6,6,1.0,plumbing,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_plumbing_04,C2_gray,6,6,1.0,plumbing,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_plumbing_04,H1_highlight,6,6,1.0,plumbing,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_plumbing_04,L1_cramped,6,6,1.0,plumbing,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_plumbing_04,T1_serif,6,6,1.0,plumbing,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_plumbing_04,T3_sans,6,6,1.0,plumbing,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_plumbing_04,T7_comic,6,6,1.0,plumbing,4,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_prescription_02,A1_opendyslexic,6,0,0.0,prescription,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_prescription_02,A2_large_sans,6,0,0.0,prescription,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_prescription_02,C1_red,6,0,0.0,prescription,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_prescription_02,C2_gray,6,0,0.0,prescription,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_prescription_02,H1_highlight,6,0,0.0,prescription,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_prescription_02,L1_cramped,6,0,0.0,prescription,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_prescription_02,T1_serif,6,0,0.0,prescription,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_prescription_02,T3_sans,6,0,0.0,prescription,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_prescription_02,T7_comic,6,0,0.0,prescription,2,0.0,8,0.0,1,0.0,0,0,0,0
anthropic,appeal,app_prescription_03,A1_opendyslexic,6,6,1.0,prescription,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_prescription_03,A2_large_sans,6,6,1.0,prescription,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_prescription_03,C1_red,6,6,1.0,prescription,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_prescription_03,C2_gray,6,6,1.0,prescription,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_prescription_03,H1_highlight,6,6,1.0,prescription,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_prescription_03,L1_cramped,6,6,1.0,prescription,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_prescription_03,T1_serif,6,6,1.0,prescription,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_prescription_03,T3_sans,6,6,1.0,prescription,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,appeal,app_prescription_03,T7_comic,6,6,1.0,prescription,3,1.0,8,0.0,1,0.0,1,1,0,0
anthropic,moderation,mod_boardgame_02,A1_opendyslexic,6,0,0.0,boardgame,2,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_boardgame_02,A2_large_sans,6,0,0.0,boardgame,2,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_boardgame_02,C1_red,6,0,0.0,boardgame,2,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_boardgame_02,C2_gray,6,0,0.0,boardgame,2,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_boardgame_02,H1_highlight,6,0,0.0,boardgame,2,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_boardgame_02,L1_cramped,6,0,0.0,boardgame,2,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_boardgame_02,T1_serif,6,0,0.0,boardgame,2,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_boardgame_02,T3_sans,6,0,0.0,boardgame,2,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_boardgame_02,T7_comic,6,0,0.0,boardgame,2,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_boardgame_03,A1_opendyslexic,6,6,1.0,boardgame,3,1.0,8,0.0,-1,-0.0,1,1,0,0
anthropic,moderation,mod_boardgame_03,A2_large_sans,6,6,1.0,boardgame,3,1.0,8,0.0,-1,-0.0,1,1,0,0
anthropic,moderation,mod_boardgame_03,C1_red,6,6,1.0,boardgame,3,1.0,8,0.0,-1,-0.0,1,1,0,0
anthropic,moderation,mod_boardgame_03,C2_gray,6,6,1.0,boardgame,3,1.0,8,0.0,-1,-0.0,1,1,0,0
anthropic,moderation,mod_boardgame_03,H1_highlight,6,6,1.0,boardgame,3,1.0,8,0.0,-1,-0.0,1,1,0,0
anthropic,moderation,mod_boardgame_03,L1_cramped,6,6,1.0,boardgame,3,1.0,8,0.0,-1,-0.0,1,1,0,0
anthropic,moderation,mod_boardgame_03,T1_serif,6,6,1.0,boardgame,3,1.0,8,0.0,-1,-0.0,1,1,0,0
anthropic,moderation,mod_boardgame_03,T3_sans,6,6,1.0,boardgame,3,1.0,8,0.0,-1,-0.0,1,1,0,0
anthropic,moderation,mod_boardgame_03,T7_comic,6,6,1.0,boardgame,3,1.0,8,0.0,-1,-0.0,1,1,0,0
anthropic,moderation,mod_bookclub_01,A1_opendyslexic,6,0,0.0,bookclub,1,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_bookclub_01,A2_large_sans,6,0,0.0,bookclub,1,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_bookclub_01,C1_red,6,0,0.0,bookclub,1,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_bookclub_01,C2_gray,6,0,0.0,bookclub,1,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_bookclub_01,H1_highlight,6,0,0.0,bookclub,1,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_bookclub_01,L1_cramped,6,0,0.0,bookclub,1,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_bookclub_01,T1_serif,6,0,0.0,bookclub,1,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_bookclub_01,T3_sans,6,0,0.0,bookclub,1,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_bookclub_01,T7_comic,6,0,0.0,bookclub,1,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_bookclub_02,A1_opendyslexic,6,6,1.0,bookclub,2,0.625,8,0.375,-1,-0.375,1,1,0,0
anthropic,moderation,mod_bookclub_02,A2_large_sans,6,6,1.0,bookclub,2,0.625,8,0.375,-1,-0.375,1,1,0,0
anthropic,moderation,mod_bookclub_02,C1_red,6,6,1.0,bookclub,2,0.625,8,0.375,-1,-0.375,1,1,0,0
anthropic,moderation,mod_bookclub_02,C2_gray,6,0,0.0,bookclub,2,0.625,8,-0.625,-1,0.625,1,0,1,1
anthropic,moderation,mod_bookclub_02,H1_highlight,6,6,1.0,bookclub,2,0.625,8,0.375,-1,-0.375,1,1,0,0
anthropic,moderation,mod_bookclub_02,L1_cramped,6,6,1.0,bookclub,2,0.625,8,0.375,-1,-0.375,1,1,0,0
anthropic,moderation,mod_bookclub_02,T1_serif,6,6,1.0,bookclub,2,0.625,8,0.375,-1,-0.375,1,1,0,0
anthropic,moderation,mod_bookclub_02,T3_sans,6,0,0.0,bookclub,2,0.625,8,-0.625,-1,0.625,1,0,1,1
anthropic,moderation,mod_bookclub_02,T7_comic,6,6,1.0,bookclub,2,0.625,8,0.375,-1,-0.375,1,1,0,0
anthropic,moderation,mod_car_02,A1_opendyslexic,6,0,0.0,car,2,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_car_02,A2_large_sans,6,0,0.0,car,2,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_car_02,C1_red,6,0,0.0,car,2,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_car_02,C2_gray,6,0,0.0,car,2,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_car_02,H1_highlight,6,0,0.0,car,2,0.0,8,0.0,-1,-0.0,0,0,0,0
anthropic,moderation,mod_car_02,L1_cramped,6,0,0.0,car,2,0.0,8,0.0,-1,-0.0,0,0,0,0
